0.000000000000000000e+00,3.401639999999999731e+01
3.333333333333332593e-02,3.302499999999999858e+01
6.666666666666665186e-02,3.182239999999999824e+01
1.000000000000000888e-01,3.061980000000000146e+01
1.333333333333333037e-01,2.958239999999999981e+01
1.666666666666667407e-01,2.839499999999999957e+01
1.999999999999999556e-01,2.720759999999999934e+01
2.333333333333333925e-01,2.611420000000000030e+01
2.666666666666666075e-01,2.489239999999999853e+01
3.000000000000000444e-01,2.359829999999999828e+01
3.333333333333332593e-01,2.247190000000000154e+01
3.666666666666666963e-01,2.113479999999999848e+01
3.999999999999999112e-01,2.026150000000000162e+01
4.333333333333333481e-01,1.884380000000000166e+01
4.666666666666665630e-01,1.761260000000000048e+01
5.000000000000000000e-01,1.631690000000000040e+01
5.333333333333332149e-01,1.502260000000000062e+01
5.666666666666666519e-01,1.380450000000000088e+01
6.000000000000000888e-01,1.266859999999999964e+01
6.333333333333333037e-01,1.133060000000000045e+01
6.666666666666667407e-01,1.017360000000000042e+01
6.999999999999999556e-01,8.715609999999999857e+00
7.333333333333333925e-01,7.540869999999999962e+00
7.666666666666666075e-01,6.261029999999999873e+00
8.000000000000000444e-01,5.074880000000000280e+00
8.333333333333332593e-01,3.874880000000000102e+00
8.666666666666666963e-01,2.574879999999999836e+00
8.999999999999999112e-01,1.274880000000000013e+00
9.333333333333333481e-01,-2.511659999999999934e-02
9.666666666666665630e-01,-1.125119999999999898e+00
1.000000000000000000e+00,-2.325120000000000076e+00
1.033333333333333215e+00,-3.725119999999999987e+00
1.066666666666666652e+00,-4.925119999999999720e+00
1.099999999999999867e+00,-6.125110000000000277e+00
1.133333333333333526e+00,-7.425110000000000099e+00
1.166666666666666741e+00,-8.625109999999999388e+00
1.199999999999999956e+00,-1.000000000000000000e+01
1.233333333333333171e+00,-1.109999999999999964e+01
1.266666666666666829e+00,-1.240000000000000036e+01
1.300000000000000044e+00,-1.359999999999999964e+01
1.333333333333333259e+00,-1.490000000000000036e+01
1.366666666666666474e+00,-1.610000000000000142e+01
1.400000000000000133e+00,-1.730000000000000071e+01
1.433333333333333348e+00,-1.839999999999999858e+01
1.466666666666666563e+00,-1.950000000000000000e+01
1.499999999999999778e+00,-2.069999999999999929e+01
1.533333333333333437e+00,-2.180000000000000071e+01
1.566666666666666652e+00,-2.280000000000000071e+01
1.599999999999999867e+00,-2.389999999999999858e+01
1.633333333333333526e+00,-2.500000000000000000e+01
1.666666666666666741e+00,-2.589999999999999858e+01
1.699999999999999956e+00,-2.700000000000000000e+01
1.733333333333333171e+00,-2.790009999999999835e+01
1.766666666666666829e+00,-2.890009999999999835e+01
1.800000000000000044e+00,-2.960010000000000119e+01
1.833333333333333259e+00,-3.060010000000000119e+01
1.866666666666666474e+00,-3.130010000000000048e+01
1.900000000000000133e+00,-3.200010000000000332e+01
1.933333333333333348e+00,-3.270009999999999906e+01
1.966666666666666563e+00,-3.330010000000000048e+01
1.999999999999999778e+00,-3.390010000000000190e+01
2.033333333333333215e+00,-3.439999999999999858e+01
2.066666666666666430e+00,-3.500000000000000000e+01
2.099999999999999645e+00,-3.539999999999999858e+01
2.133333333333333748e+00,-3.579999999999999716e+01
2.166666666666666963e+00,-3.600000000000000000e+01
2.200000000000000178e+00,-3.639999999999999858e+01
2.233333333333333393e+00,-3.660000000000000142e+01
2.266666666666666607e+00,-3.670000000000000284e+01
2.299999999999999822e+00,-3.679999999999999716e+01
2.333333333333333037e+00,-3.679999999999999716e+01
2.366666666666666252e+00,-3.679999999999999716e+01
2.400000000000000355e+00,-3.679999999999999716e+01
2.433333333333333570e+00,-3.660000000000000142e+01
2.466666666666666785e+00,-3.650000000000000000e+01
2.500000000000000000e+00,-3.629999999999999716e+01
2.533333333333333215e+00,-3.600000000000000000e+01
2.566666666666666430e+00,-3.570009999999999906e+01
2.599999999999999645e+00,-3.540010000000000190e+01
2.633333333333333748e+00,-3.500010000000000332e+01
2.666666666666666963e+00,-3.460009999999999764e+01
2.700000000000000178e+00,-3.420009999999999906e+01
2.733333333333333393e+00,-3.370009999999999906e+01
2.766666666666666607e+00,-3.320009999999999906e+01
2.799999999999999822e+00,-3.260009999999999764e+01
2.833333333333333037e+00,-3.190009999999999835e+01
2.866666666666666252e+00,-3.140009999999999835e+01
2.900000000000000355e+00,-3.080010000000000048e+01
2.933333333333333570e+00,-3.020009999999999906e+01
2.966666666666666785e+00,-2.930010000000000048e+01
3.000000000000000000e+00,-2.890009999999999835e+01
3.033333333333333215e+00,-2.780010000000000048e+01
3.066666666666666430e+00,-2.720009999999999906e+01
3.099999999999999645e+00,-2.640009999999999835e+01
3.133333333333332860e+00,-2.560010000000000119e+01
3.166666666666666075e+00,-2.480010000000000048e+01
3.200000000000000178e+00,-2.400000000000000000e+01
3.233333333333333393e+00,-2.319999999999999929e+01
3.266666666666666607e+00,-2.219999999999999929e+01
3.299999999999999822e+00,-2.139999999999999858e+01
3.333333333333333037e+00,-2.039999999999999858e+01
3.366666666666666252e+00,-1.950000000000000000e+01
3.399999999999999467e+00,-1.860000000000000142e+01
3.433333333333332682e+00,-1.760000000000000142e+01
3.466666666666666785e+00,-1.669999999999999929e+01
3.500000000000000000e+00,-1.580000000000000071e+01
3.533333333333333215e+00,-1.490000000000000036e+01
3.566666666666666430e+00,-1.380000000000000071e+01
3.599999999999999645e+00,-1.280000000000000071e+01
3.633333333333332860e+00,-1.190000000000000036e+01
3.666666666666666075e+00,-1.090000000000000036e+01
3.700000000000000178e+00,-9.900009999999999977e+00
3.733333333333333393e+00,-9.000009999999999621e+00
3.766666666666666607e+00,-8.100009999999999266e+00
3.799999999999999822e+00,-7.000009999999999621e+00
3.833333333333333037e+00,-6.000009999999999621e+00
3.866666666666666252e+00,-5.000009999999999621e+00
3.899999999999999467e+00,-4.000009999999999621e+00
3.933333333333332682e+00,-3.100010000000000154e+00
3.966666666666666785e+00,-2.100010000000000154e+00
4.000000000000000000e+00,-1.100009999999999932e+00
4.033333333333333215e+00,-2.000109999999999943e-01
4.066666666666666430e+00,7.999889999999999501e-01
4.099999999999999645e+00,1.799989999999999979e+00
4.133333333333332860e+00,2.799990000000000201e+00
4.166666666666666075e+00,3.699990000000000112e+00
4.200000000000000178e+00,4.799990000000000201e+00
4.233333333333333393e+00,5.599990000000000023e+00
4.266666666666666607e+00,6.599990000000000023e+00
4.299999999999999822e+00,7.599980000000000402e+00
4.333333333333333037e+00,8.699989999999999668e+00
4.366666666666666252e+00,9.599990000000000023e+00
4.399999999999999467e+00,1.059999999999999964e+01
4.433333333333332682e+00,1.150000000000000000e+01
4.466666666666666785e+00,1.250000000000000000e+01
4.500000000000000000e+00,1.330000000000000071e+01
4.533333333333333215e+00,1.430000000000000071e+01
4.566666666666666430e+00,1.519999999999999929e+01
4.599999999999999645e+00,1.619999999999999929e+01
4.633333333333332860e+00,1.700000000000000000e+01
4.666666666666666075e+00,1.789999999999999858e+01
4.700000000000000178e+00,1.880000000000000071e+01
4.733333333333333393e+00,1.960000000000000142e+01
4.766666666666666607e+00,2.050000000000000000e+01
4.799999999999999822e+00,2.119999999999999929e+01
4.833333333333333037e+00,2.200000000000000000e+01
4.866666666666666252e+00,2.280000000000000071e+01
4.899999999999999467e+00,2.350000000000000000e+01
4.933333333333332682e+00,2.430000000000000071e+01
4.966666666666666785e+00,2.489999999999999858e+01
5.000000000000000000e+00,2.560000000000000142e+01
5.033333333333333215e+00,2.620009999999999906e+01
5.066666666666666430e+00,2.680010000000000048e+01
5.099999999999999645e+00,2.730010000000000048e+01
5.133333333333332860e+00,2.790009999999999835e+01
5.166666666666666075e+00,2.840009999999999835e+01
5.200000000000000178e+00,2.880010000000000048e+01
5.233333333333333393e+00,2.920009999999999906e+01
5.266666666666666607e+00,2.950009999999999977e+01
5.299999999999999822e+00,2.990009999999999835e+01
5.333333333333333037e+00,3.020009999999999906e+01
5.366666666666666252e+00,3.040009999999999835e+01
5.399999999999999467e+00,3.070009999999999906e+01
5.433333333333332682e+00,3.080010000000000048e+01
5.466666666666666785e+00,3.100009999999999977e+01
5.500000000000000000e+00,3.110010000000000119e+01
5.533333333333333215e+00,3.120009999999999906e+01
5.566666666666666430e+00,3.110010000000000119e+01
5.599999999999999645e+00,3.100009999999999977e+01
5.633333333333332860e+00,3.100009999999999977e+01
5.666666666666666075e+00,3.090009999999999835e+01
5.700000000000000178e+00,3.080010000000000048e+01
5.733333333333333393e+00,3.060010000000000119e+01
5.766666666666666607e+00,3.040009999999999835e+01
5.799999999999999822e+00,3.020009999999999906e+01
5.833333333333333037e+00,2.990009999999999835e+01
5.866666666666666252e+00,2.960010000000000119e+01
5.899999999999999467e+00,2.930010000000000048e+01
5.933333333333332682e+00,2.900009999999999977e+01
5.966666666666666785e+00,2.860010000000000119e+01
6.000000000000000000e+00,2.830010000000000048e+01
6.033333333333333215e+00,2.790009999999999835e+01
6.066666666666666430e+00,2.740009999999999835e+01
6.099999999999999645e+00,2.690009999999999835e+01
6.133333333333332860e+00,2.650009999999999977e+01
6.166666666666666075e+00,2.610010000000000119e+01
6.200000000000000178e+00,2.560000000000000142e+01
6.233333333333333393e+00,2.500000000000000000e+01
6.266666666666666607e+00,2.439999999999999858e+01
6.299999999999999822e+00,2.389999999999999858e+01
6.333333333333333037e+00,2.269999999999999929e+01
6.366666666666666252e+00,2.210000000000000142e+01
6.399999999999999467e+00,2.180000000000000071e+01
6.433333333333332682e+00,2.150000000000000000e+01
6.466666666666666785e+00,2.080000000000000071e+01
6.500000000000000000e+00,2.019999999999999929e+01
6.533333333333333215e+00,1.960000000000000142e+01
6.566666666666666430e+00,1.889999999999999858e+01
6.599999999999999645e+00,1.830000000000000071e+01
6.633333333333332860e+00,1.680000000000000071e+01
6.666666666666666075e+00,1.619999999999999929e+01
6.700000000000000178e+00,1.550000000000000000e+01
6.733333333333333393e+00,1.469999999999999929e+01
6.766666666666666607e+00,1.400000000000000000e+01
6.799999999999999822e+00,1.330000000000000071e+01
6.833333333333333037e+00,1.259999999999999964e+01
6.866666666666666252e+00,1.190000000000000036e+01
6.899999999999999467e+00,1.119999999999999929e+01
6.933333333333332682e+00,1.040000000000000036e+01
6.966666666666666785e+00,9.699989999999999668e+00
7.000000000000000000e+00,8.999990000000000379e+00
7.033333333333333215e+00,8.199980000000000047e+00
7.066666666666666430e+00,7.399980000000000224e+00
7.099999999999999645e+00,6.799990000000000201e+00
7.133333333333332860e+00,5.999990000000000379e+00
7.166666666666666075e+00,5.299990000000000201e+00
7.199999999999999289e+00,4.499990000000000379e+00
7.233333333333332504e+00,3.799990000000000201e+00
7.266666666666665719e+00,2.999989999999999934e+00
7.299999999999998934e+00,2.399989999999999846e+00
7.333333333333333925e+00,1.699989999999999890e+00
7.366666666666667140e+00,9.999900000000000455e-01
7.400000000000000355e+00,1.999900000000000011e-01
7.433333333333333570e+00,-5.000099999999999545e-01
7.466666666666666785e+00,-1.200010000000000021e+00
7.500000000000000000e+00,-1.900009999999999977e+00
7.533333333333333215e+00,-2.700009999999999799e+00
7.566666666666666430e+00,-3.200009999999999799e+00
7.599999999999999645e+00,-4.100010000000000154e+00
7.633333333333332860e+00,-4.800010000000000332e+00
7.666666666666666075e+00,-5.500009999999999621e+00
7.699999999999999289e+00,-6.200009999999999799e+00
7.733333333333332504e+00,-7.000009999999999621e+00
7.766666666666665719e+00,-7.700009999999999799e+00
7.799999999999998934e+00,-8.400009999999999977e+00
7.833333333333333925e+00,-9.000009999999999621e+00
7.866666666666667140e+00,-9.800010000000000332e+00
7.900000000000000355e+00,-1.050000000000000000e+01
7.933333333333333570e+00,-1.119999999999999929e+01
7.966666666666666785e+00,-1.190000000000000036e+01
8.000000000000000000e+00,-1.250000000000000000e+01
8.033333333333333215e+00,-1.315000000000000036e+01
8.066666666666666430e+00,-1.380000000000000071e+01
8.099999999999999645e+00,-1.440000000000000036e+01
8.133333333333332860e+00,-1.500000000000000000e+01
8.166666666666666075e+00,-1.559999999999999964e+01
8.199999999999999289e+00,-1.619999999999999929e+01
8.233333333333332504e+00,-1.689999999999999858e+01
8.266666666666665719e+00,-1.739999999999999858e+01
8.299999999999998934e+00,-1.800000000000000000e+01
8.333333333333333925e+00,-1.850000000000000000e+01
8.366666666666667140e+00,-1.900000000000000000e+01
8.400000000000000355e+00,-1.950000000000000000e+01
8.433333333333333570e+00,-2.000009999999999977e+01
8.466666666666666785e+00,-2.050009999999999977e+01
8.500000000000000000e+00,-2.090009999999999835e+01
8.533333333333333215e+00,-2.130010000000000048e+01
8.566666666666666430e+00,-2.170009999999999906e+01
8.599999999999999645e+00,-2.210010000000000119e+01
8.633333333333332860e+00,-2.240009999999999835e+01
8.666666666666666075e+00,-2.280010000000000048e+01
8.699999999999999289e+00,-2.310010000000000119e+01
8.733333333333332504e+00,-2.340009999999999835e+01
8.766666666666665719e+00,-2.360010000000000119e+01
8.799999999999998934e+00,-2.380010000000000048e+01
8.833333333333333925e+00,-2.400009999999999977e+01
8.866666666666667140e+00,-2.410010000000000119e+01
8.900000000000000355e+00,-2.430010000000000048e+01
8.933333333333333570e+00,-2.440009999999999835e+01
8.966666666666666785e+00,-2.450009999999999977e+01
9.000000000000000000e+00,-2.460010000000000119e+01
9.033333333333333215e+00,-2.457509999999999906e+01
9.066666666666666430e+00,-2.455010000000000048e+01
9.099999999999999645e+00,-2.452509999999999835e+01
9.133333333333332860e+00,-2.450009999999999977e+01
9.166666666666666075e+00,-2.440009999999999835e+01
9.199999999999999289e+00,-2.430010000000000048e+01
9.233333333333332504e+00,-2.420009999999999906e+01
9.266666666666665719e+00,-2.410010000000000119e+01
9.299999999999998934e+00,-2.390009999999999835e+01
9.333333333333333925e+00,-2.380010000000000048e+01
9.366666666666667140e+00,-2.360010000000000119e+01
9.400000000000000355e+00,-2.340009999999999835e+01
9.433333333333333570e+00,-2.320009999999999906e+01
9.466666666666666785e+00,-2.300009999999999977e+01
9.500000000000000000e+00,-2.270009999999999906e+01
9.533333333333333215e+00,-2.240009999999999835e+01
9.566666666666666430e+00,-2.220009999999999906e+01
9.599999999999999645e+00,-2.180010000000000048e+01
9.633333333333332860e+00,-2.150009999999999977e+01
9.666666666666666075e+00,-2.130010000000000048e+01
9.699999999999999289e+00,-2.090009999999999835e+01
9.733333333333332504e+00,-2.060010000000000119e+01
9.766666666666665719e+00,-2.020009999999999906e+01
9.799999999999998934e+00,-1.989999999999999858e+01
9.833333333333333925e+00,-1.950000000000000000e+01
9.866666666666667140e+00,-1.910000000000000142e+01
9.900000000000000355e+00,-1.869999999999999929e+01
9.933333333333333570e+00,-1.819999999999999929e+01
9.966666666666666785e+00,-1.780000000000000071e+01
1.000000000000000000e+01,-1.739999999999999858e+01
1.003333333333333321e+01,-1.700000000000000000e+01
1.006666666666666643e+01,-1.650000000000000000e+01
1.009999999999999964e+01,-1.600000000000000000e+01
1.013333333333333286e+01,-1.559999999999999964e+01
1.016666666666666607e+01,-1.509999999999999964e+01
1.019999999999999929e+01,-1.469999999999999929e+01
1.023333333333333250e+01,-1.419999999999999929e+01
1.026666666666666572e+01,-1.359999999999999964e+01
1.029999999999999893e+01,-1.319999999999999929e+01
1.033333333333333393e+01,-1.269999999999999929e+01
1.036666666666666714e+01,-1.219999999999999929e+01
1.040000000000000036e+01,-1.169999999999999929e+01
1.043333333333333357e+01,-1.119999999999999929e+01
1.046666666666666679e+01,-1.069999999999999929e+01
1.050000000000000000e+01,-1.019999999999999929e+01
1.053333333333333321e+01,-9.700010000000000687e+00
1.056666666666666643e+01,-9.200010000000000687e+00
1.059999999999999964e+01,-8.700010000000000687e+00
1.063333333333333286e+01,-8.200010000000000687e+00
1.066666666666666607e+01,-7.600010000000000154e+00
1.069999999999999929e+01,-7.100010000000000154e+00
1.073333333333333250e+01,-6.600010000000000154e+00
1.076666666666666572e+01,-6.100010000000000154e+00
1.079999999999999893e+01,-5.600010000000000154e+00
1.083333333333333393e+01,-5.100010000000000154e+00
1.086666666666666714e+01,-4.600010000000000154e+00
1.090000000000000036e+01,-4.100010000000000154e+00
1.093333333333333357e+01,-3.600010000000000154e+00
1.096666666666666679e+01,-3.000010000000000066e+00
1.100000000000000000e+01,-2.500010000000000066e+00
1.103333333333333321e+01,-2.100010000000000154e+00
1.106666666666666643e+01,-1.500010000000000066e+00
1.109999999999999964e+01,-1.100009999999999932e+00
1.113333333333333286e+01,-6.000130000000000186e-01
1.116666666666666607e+01,-1.000130000000000047e-01
1.119999999999999929e+01,3.999869999999999814e-01
1.123333333333333250e+01,8.999869999999999814e-01
1.126666666666666572e+01,1.399990000000000068e+00
1.129999999999999893e+01,1.899990000000000068e+00
1.133333333333333393e+01,2.399989999999999846e+00
1.136666666666666714e+01,2.899989999999999846e+00
1.140000000000000036e+01,3.399989999999999846e+00
1.143333333333333357e+01,3.899989999999999846e+00
1.146666666666666679e+01,4.499990000000000379e+00
1.150000000000000000e+01,4.899980000000000224e+00
1.153333333333333321e+01,5.399980000000000224e+00
1.156666666666666643e+01,5.999979999999999869e+00
1.159999999999999964e+01,6.499979999999999869e+00
1.163333333333333286e+01,6.899980000000000224e+00
1.166666666666666607e+01,7.399980000000000224e+00
1.169999999999999929e+01,7.899980000000000224e+00
1.173333333333333250e+01,8.399979999999999336e+00
1.176666666666666572e+01,8.799979999999999691e+00
1.179999999999999893e+01,9.299989999999999313e+00
1.183333333333333393e+01,9.799989999999999313e+00
1.186666666666666714e+01,1.030000000000000071e+01
1.190000000000000036e+01,1.069999999999999929e+01
1.193333333333333357e+01,1.119999999999999929e+01
1.196666666666666679e+01,1.159999999999999964e+01
1.200000000000000000e+01,1.209999999999999964e+01
1.203333333333333321e+01,1.250000000000000000e+01
1.206666666666666643e+01,1.300000000000000000e+01
1.209999999999999964e+01,1.340000000000000036e+01
1.213333333333333286e+01,1.380000000000000071e+01
1.216666666666666607e+01,1.419999999999999929e+01
1.219999999999999929e+01,1.459999999999999964e+01
1.223333333333333250e+01,1.500000000000000000e+01
1.226666666666666572e+01,1.530000000000000071e+01
1.229999999999999893e+01,1.569999999999999929e+01
1.233333333333333393e+01,1.600000000000000000e+01
1.236666666666666714e+01,1.630000000000000071e+01
1.240000000000000036e+01,1.669999999999999929e+01
1.243333333333333357e+01,1.689999999999999858e+01
1.246666666666666679e+01,1.730000000000000071e+01
1.250000000000000000e+01,1.760000000000000142e+01
1.253333333333333321e+01,1.780000000000000071e+01
1.256666666666666643e+01,1.800000000000000000e+01
1.259999999999999964e+01,1.819999999999999929e+01
1.263333333333333286e+01,1.850000000000000000e+01
1.266666666666666607e+01,1.860000000000000142e+01
1.269999999999999929e+01,1.880000000000000071e+01
1.273333333333333250e+01,1.900000000000000000e+01
1.276666666666666572e+01,1.910000000000000142e+01
1.279999999999999893e+01,1.930000000000000071e+01
1.283333333333333393e+01,1.930000000000000071e+01
1.286666666666666714e+01,1.939999999999999858e+01
1.290000000000000036e+01,1.950000000000000000e+01
1.293333333333333357e+01,1.950000000000000000e+01
1.296666666666666679e+01,1.960000000000000142e+01
1.300000000000000000e+01,1.957999999999999829e+01
1.303333333333333321e+01,1.955999999999999872e+01
1.306666666666666643e+01,1.953999999999999915e+01
1.309999999999999964e+01,1.951999999999999957e+01
1.313333333333333286e+01,1.950000000000000000e+01
1.316666666666666607e+01,1.944999999999999929e+01
1.319999999999999929e+01,1.939999999999999858e+01
1.323333333333333250e+01,1.930000000000000071e+01
1.326666666666666572e+01,1.919999999999999929e+01
1.329999999999999893e+01,1.910000000000000142e+01
1.333333333333333393e+01,1.900000000000000000e+01
1.336666666666666714e+01,1.889999999999999858e+01
1.340000000000000036e+01,1.869999999999999929e+01
1.343333333333333357e+01,1.860000000000000142e+01
1.346666666666666679e+01,1.839999999999999858e+01
1.350000000000000000e+01,1.830000000000000071e+01
1.353333333333333321e+01,1.810000000000000142e+01
1.356666666666666643e+01,1.789999999999999858e+01
1.359999999999999964e+01,1.780000000000000071e+01
1.363333333333333286e+01,1.760000000000000142e+01
1.366666666666666607e+01,1.739999999999999858e+01
1.369999999999999929e+01,1.710000000000000142e+01
1.373333333333333250e+01,1.689999999999999858e+01
1.376666666666666572e+01,1.669999999999999929e+01
1.379999999999999893e+01,1.639999999999999858e+01
1.383333333333333393e+01,1.619999999999999929e+01
1.386666666666666714e+01,1.590000000000000036e+01
1.390000000000000036e+01,1.559999999999999964e+01
1.393333333333333357e+01,1.540000000000000036e+01
1.396666666666666679e+01,1.509999999999999964e+01
1.400000000000000000e+01,1.490000000000000036e+01
1.403333333333333321e+01,1.459999999999999964e+01
1.406666666666666643e+01,1.430000000000000071e+01
1.409999999999999964e+01,1.400000000000000000e+01
1.413333333333333286e+01,1.369999999999999929e+01
1.416666666666666607e+01,1.340000000000000036e+01
1.419999999999999929e+01,1.319999999999999929e+01
1.423333333333333250e+01,1.280000000000000071e+01
1.426666666666666572e+01,1.250000000000000000e+01
1.429999999999999893e+01,1.219999999999999929e+01
1.433333333333333393e+01,1.190000000000000036e+01
1.436666666666666714e+01,1.159999999999999964e+01
